date,1. open,2. high,3. low,4. close,5. volume
2018-02-15 09:30:00,1079.07,1079.97,1079.07,1079.39,22563.0
2018-02-15 09:31:00,1080.0,1080.48,1079.23,1079.945,13770.0
2018-02-15 09:32:00,1079.59,1079.759,1076.01,1076.01,5210.0
2018-02-15 09:33:00,1076.0,1077.79,1075.43,1076.68,6575.0
2018-02-15 09:34:00,1076.915,1077.67,1076.62,1077.195,2050.0
2018-02-15 09:35:00,1077.0,1077.43,1076.19,1076.74,3908.0
2018-02-15 09:36:00,1076.805,1076.805,1074.43,1074.575,6621.0
2018-02-15 09:37:00,1074.52,1076.63,1074.02,1076.06,8989.0
2018-02-15 09:38:00,1076.64,1078.09,1076.64,1077.25,4856.0
2018-02-15 09:39:00,1077.3734,1080.45,1077.3734,1080.032,6395.0
2018-02-15 09:40:00,1080.339,1081.45,1079.69,1080.45,5629.0
2018-02-15 09:41:00,1080.59,1081.36,1080.14,1080.655,6750.0
2018-02-15 09:42:00,1080.31,1080.95,1079.9,1080.01,17037.0
2018-02-15 09:43:00,1080.61,1080.89,1078.04,1078.04,3086.0
2018-02-15 09:44:00,1078.63,1080.0,1078.34,1079.69,4105.0
2018-02-15 09:45:00,1080.17,1080.18,1077.79,1077.86,4961.0
2018-02-15 09:46:00,1078.13,1080.03,1078.13,1079.05,4200.0
2018-02-15 09:47:00,1079.33,1080.0,1078.88,1079.6002,2966.0
2018-02-15 09:48:00,1079.59,1080.5,1079.02,1080.17,5494.0
2018-02-15 09:49:00,1079.94,1080.05,1079.065,1079.36,1881.0
2018-02-15 09:50:00,1079.42,1080.5,1079.14,1080.38,6928.0
2018-02-15 09:51:00,1080.5,1080.5,1079.49,1079.575,11798.0
2018-02-15 09:52:00,1080.4,1080.5,1079.5,1080.437,8066.0
2018-02-15 09:53:00,1080.5,1082.46,1080.09,1082.35,12631.0
2018-02-15 09:54:00,1082.29,1082.56,1081.66,1082.29,12336.0
2018-02-15 09:55:00,1081.71,1082.0,1081.11,1081.34,2230.0
2018-02-15 09:56:00,1081.45,1082.05,1081.36,1082.0,8196.0
2018-02-15 09:57:00,1082.0,1082.45,1081.11,1081.6518,8650.0
2018-02-15 09:58:00,1082.5,1082.75,1082.2356,1082.36,2700.0
2018-02-15 09:59:00,1082.75,1083.37,1082.27,1082.48,6519.0
2018-02-15 10:00:00,1082.5,1082.5,1081.73,1082.44,4940.0
