date,1. open,2. high,3. low,4. close,5. volume
2018-02-15 09:30:00,5.74,5.74,5.74,5.74,154282.0
2018-02-15 09:31:00,5.74,5.749,5.74,5.74,270230.0
2018-02-15 09:32:00,5.74,5.74,5.73,5.735,47128.0
2018-02-15 09:33:00,5.735,5.74,5.732,5.732,9410.0
2018-02-15 09:34:00,5.73,5.74,5.73,5.74,14487.0
2018-02-15 09:35:00,5.73,5.73,5.715,5.715,125145.0
2018-02-15 09:36:00,5.715,5.72,5.7119,5.715,33530.0
2018-02-15 09:37:00,5.715,5.72,5.71,5.72,54424.0
2018-02-15 09:38:00,5.715,5.73,5.71,5.73,138822.0
2018-02-15 09:39:00,5.73,5.73,5.725,5.73,29480.0
2018-02-15 09:40:00,5.725,5.73,5.7232,5.73,47857.0
2018-02-15 09:41:00,5.7299,5.73,5.721,5.73,190494.0
2018-02-15 09:42:00,5.725,5.73,5.72,5.73,116700.0
2018-02-15 09:43:00,5.725,5.73,5.72,5.73,113631.0
2018-02-15 09:44:00,5.73,5.73,5.725,5.73,16063.0
2018-02-15 09:45:00,5.73,5.73,5.72,5.72,221354.0
2018-02-15 09:46:00,5.715,5.72,5.71,5.715,8500.0
2018-02-15 09:47:00,5.715,5.72,5.71,5.72,121110.0
2018-02-15 09:48:00,5.72,5.73,5.7101,5.725,207692.0
2018-02-15 09:49:00,5.725,5.74,5.7225,5.73,246630.0
2018-02-15 09:50:00,5.73,5.74,5.7212,5.735,178237.0
2018-02-15 09:51:00,5.7312,5.74,5.73,5.73,23099.0
2018-02-15 09:52:00,5.7399,5.74,5.73,5.74,21387.0
2018-02-15 09:53:00,5.73,5.74,5.73,5.74,37884.0
2018-02-15 09:54:00,5.74,5.74,5.735,5.736,25400.0
2018-02-15 09:55:00,5.735,5.74,5.73,5.735,18934.0
2018-02-15 09:56:00,5.7305,5.74,5.73,5.73,6300.0
2018-02-15 09:57:00,5.74,5.74,5.73,5.74,11746.0
2018-02-15 09:58:00,5.7368,5.75,5.735,5.74,185966.0
2018-02-15 09:59:00,5.745,5.75,5.74,5.74,3350.0
2018-02-15 10:00:00,5.745,5.75,5.74,5.75,30067.0
2018-02-15 10:01:00,5.745,5.745,5.72,5.735,1426633.0
2018-02-15 10:02:00,5.74,5.74,5.73,5.735,15800.0
2018-02-15 10:03:00,5.7338,5.76,5.7338,5.745,1620114.0
2018-02-15 10:04:00,5.745,5.745,5.74,5.745,9800.0
2018-02-15 10:05:00,5.745,5.75,5.74,5.74,77468.0
2018-02-15 10:06:00,5.74,5.74,5.73,5.735,31999.0
2018-02-15 10:07:00,5.7343,5.74,5.7332,5.74,55359.0
2018-02-15 10:08:00,5.735,5.7368,5.7232,5.73,164600.0
2018-02-15 10:09:00,5.73,5.73,5.72,5.73,53030.0
2018-02-15 10:10:00,5.725,5.725,5.72,5.72,17436.0
2018-02-15 10:11:00,5.72,5.7268,5.715,5.715,232058.0
2018-02-15 10:12:00,5.715,5.72,5.7138,5.715,17444.0
2018-02-15 10:13:00,5.72,5.72,5.71,5.715,16596.0
2018-02-15 10:14:00,5.7193,5.7193,5.7,5.71,260946.0
2018-02-15 10:15:00,5.7051,5.71,5.705,5.71,30866.0
2018-02-15 10:16:00,5.71,5.71,5.7,5.71,19628.0
2018-02-15 10:17:00,5.71,5.71,5.7037,5.705,2050.0
2018-02-15 10:18:00,5.705,5.71,5.705,5.705,7732.0
2018-02-15 10:19:00,5.71,5.71,5.7,5.7053,6760.0
2018-02-15 10:20:00,5.71,5.71,5.7,5.705,211939.0
2018-02-15 10:21:00,5.701,5.71,5.701,5.71,2949.0
2018-02-15 10:22:00,5.705,5.72,5.7,5.715,302330.0
2018-02-15 10:23:00,5.72,5.72,5.71,5.715,14600.0
2018-02-15 10:24:00,5.71,5.715,5.71,5.715,4000.0
2018-02-15 10:25:00,5.715,5.72,5.71,5.72,4400.0
2018-02-15 10:26:00,5.719,5.72,5.715,5.72,15300.0
2018-02-15 10:27:00,5.72,5.72,5.71,5.72,28366.0
2018-02-15 10:28:00,5.7188,5.72,5.7101,5.715,24500.0
2018-02-15 10:29:00,5.715,5.72,5.71,5.715,56131.0
2018-02-15 10:30:00,5.715,5.72,5.71,5.715,31400.0
2018-02-15 10:31:00,5.715,5.7151,5.71,5.715,16117.0
2018-02-15 10:32:00,5.7101,5.7199,5.71,5.715,47846.0
2018-02-15 10:33:00,5.715,5.72,5.705,5.71,595251.0
2018-02-15 10:34:00,5.71,5.72,5.71,5.72,15636.0
2018-02-15 10:35:00,5.72,5.72,5.715,5.715,13724.0
2018-02-15 10:36:00,5.715,5.715,5.71,5.715,2000.0
2018-02-15 10:37:00,5.71,5.715,5.71,5.7101,14320.0
2018-02-15 10:38:00,5.71,5.715,5.705,5.705,164179.0
2018-02-15 10:39:00,5.705,5.705,5.705,5.705,1700.0
2018-02-15 10:40:00,5.7,5.7066,5.69,5.6969,282336.0
2018-02-15 10:41:00,5.695,5.7,5.69,5.696,27948.0
2018-02-15 10:42:00,5.7,5.7,5.69,5.69,13400.0
2018-02-15 10:43:00,5.695,5.695,5.69,5.6934,3110.0
2018-02-15 10:44:00,5.69,5.695,5.68,5.68,229472.0
2018-02-15 10:45:00,5.68,5.69,5.68,5.6899,45601.0
2018-02-15 10:46:00,5.68,5.69,5.68,5.685,3107.0
2018-02-15 10:47:00,5.685,5.69,5.68,5.68,83304.0
2018-02-15 10:48:00,5.67,5.69,5.67,5.68,244865.0
2018-02-15 10:49:00,5.685,5.69,5.6825,5.685,13500.0
2018-02-15 10:50:00,5.6879,5.6879,5.68,5.6838,6472.0
2018-02-15 10:51:00,5.685,5.685,5.68,5.685,2100.0
2018-02-15 10:52:00,5.6865,5.69,5.68,5.685,11500.0
2018-02-15 10:53:00,5.685,5.695,5.685,5.695,113047.0
2018-02-15 10:54:00,5.695,5.699,5.69,5.699,18250.0
2018-02-15 10:55:00,5.69,5.695,5.69,5.69,1793.0
2018-02-15 10:56:00,5.695,5.695,5.685,5.685,133261.0
2018-02-15 10:57:00,5.6899,5.69,5.685,5.685,26124.0
2018-02-15 10:58:00,5.69,5.69,5.68,5.685,82506.0
2018-02-15 10:59:00,5.685,5.6868,5.68,5.685,25800.0
2018-02-15 11:00:00,5.68,5.69,5.68,5.69,213449.0
2018-02-15 11:01:00,5.685,5.689,5.68,5.689,33100.0
2018-02-15 11:02:00,5.685,5.69,5.685,5.69,79276.0
2018-02-15 11:03:00,5.69,5.69,5.6849,5.6849,48378.0
2018-02-15 11:04:00,5.685,5.6881,5.68,5.6881,50780.0
2018-02-15 11:05:00,5.685,5.685,5.68,5.68,28569.0
2018-02-15 11:06:00,5.68,5.685,5.68,5.685,4016.0
2018-02-15 11:07:00,5.685,5.685,5.68,5.68,6200.0
2018-02-15 11:08:00,5.685,5.6899,5.68,5.6899,8500.0
2018-02-15 11:09:00,5.68,5.686,5.68,5.685,33458.0
2018-02-15 11:10:00,5.685,5.69,5.681,5.685,18919.0
2018-02-15 11:11:00,5.6873,5.69,5.68,5.685,53587.0
2018-02-15 11:12:00,5.685,5.69,5.68,5.69,105507.0
2018-02-15 11:13:00,5.69,5.7,5.68,5.7,315630.0
2018-02-15 11:14:00,5.695,5.71,5.6932,5.7,281492.0
2018-02-15 11:15:00,5.7,5.7,5.695,5.7,8265.0
2018-02-15 11:16:00,5.6901,5.695,5.6901,5.695,2617.0
2018-02-15 11:17:00,5.695,5.695,5.685,5.685,162160.0
2018-02-15 11:18:00,5.6839,5.6988,5.6832,5.6934,217081.0
2018-02-15 11:19:00,5.6937,5.699,5.69,5.69,29741.0
2018-02-15 11:20:00,5.695,5.695,5.6815,5.685,123215.0
2018-02-15 11:21:00,5.685,5.69,5.685,5.69,42450.0
2018-02-15 11:22:00,5.685,5.6966,5.685,5.695,74944.0
2018-02-15 11:23:00,5.695,5.695,5.695,5.695,500.0
2018-02-15 11:24:00,5.695,5.699,5.6912,5.695,26800.0
2018-02-15 11:25:00,5.695,5.6983,5.69,5.69,40020.0
2018-02-15 11:26:00,5.695,5.695,5.69,5.69,6200.0
2018-02-15 11:27:00,5.6938,5.695,5.69,5.695,961.0
2018-02-15 11:28:00,5.695,5.695,5.69,5.6945,3560.0
2018-02-15 11:29:00,5.69,5.6961,5.69,5.695,4900.0
2018-02-15 11:30:00,5.695,5.7,5.69,5.69,64852.0
2018-02-15 11:31:00,5.69,5.7,5.69,5.695,25500.0
2018-02-15 11:32:00,5.695,5.699,5.69,5.69,6600.0
2018-02-15 11:33:00,5.695,5.695,5.69,5.695,4660.0
2018-02-15 11:34:00,5.6949,5.695,5.69,5.69,1600.0
2018-02-15 11:35:00,5.695,5.7,5.69,5.695,53100.0
2018-02-15 11:36:00,5.7,5.71,5.7,5.71,138928.0
2018-02-15 11:37:00,5.705,5.709,5.7,5.7032,7222.0
2018-02-15 11:38:00,5.7099,5.7099,5.7,5.705,7280.0
2018-02-15 11:39:00,5.7,5.71,5.7,5.7,1650.0
2018-02-15 11:40:00,5.71,5.71,5.7,5.705,300.0
2018-02-15 11:41:00,5.7012,5.71,5.7,5.7,21611.0
2018-02-15 11:42:00,5.705,5.71,5.7049,5.705,1350.0
2018-02-15 11:43:00,5.705,5.7099,5.7,5.705,5100.0
2018-02-15 11:44:00,5.705,5.71,5.7,5.705,16004.0
2018-02-15 11:45:00,5.705,5.71,5.7,5.705,7528.0
2018-02-15 11:46:00,5.71,5.71,5.7,5.705,900.0
2018-02-15 11:47:00,5.7,5.71,5.7,5.709,9500.0
2018-02-15 11:48:00,5.705,5.705,5.7,5.705,1000.0
2018-02-15 11:49:00,5.7025,5.71,5.7,5.709,3506.0
2018-02-15 11:50:00,5.705,5.705,5.7,5.705,1000.0
2018-02-15 11:51:00,5.71,5.71,5.7026,5.705,1500.0
2018-02-15 11:52:00,5.705,5.71,5.7,5.705,4400.0
2018-02-15 11:53:00,5.705,5.71,5.7035,5.705,1447.0
2018-02-15 11:54:00,5.71,5.71,5.7,5.705,4432.0
2018-02-15 11:55:00,5.705,5.705,5.7028,5.705,2300.0
2018-02-15 11:56:00,5.705,5.71,5.7,5.705,1800.0
2018-02-15 11:57:00,5.705,5.71,5.705,5.705,1670.0
2018-02-15 11:58:00,5.705,5.705,5.701,5.705,2800.0
2018-02-15 11:59:00,5.702,5.71,5.7,5.71,1000.0
2018-02-15 12:00:00,5.71,5.71,5.7,5.705,2900.0
2018-02-15 12:01:00,5.705,5.71,5.7,5.71,5900.0
2018-02-15 12:02:00,5.705,5.705,5.705,5.705,200.0
2018-02-15 12:03:00,5.71,5.73,5.705,5.73,292380.0
2018-02-15 12:04:00,5.72,5.725,5.715,5.72,90350.0
2018-02-15 12:05:00,5.72,5.72,5.715,5.715,28239.0
2018-02-15 12:06:00,5.7149,5.72,5.71,5.715,31793.0
2018-02-15 12:07:00,5.71,5.715,5.71,5.71,45100.0
2018-02-15 12:08:00,5.715,5.719,5.705,5.705,91830.0
2018-02-15 12:09:00,5.7064,5.7064,5.7,5.7,1500.0
2018-02-15 12:10:00,5.705,5.7099,5.7,5.7,2496.0
2018-02-15 12:11:00,5.705,5.705,5.7,5.7,500.0
2018-02-15 12:12:00,5.705,5.705,5.7001,5.705,2400.0
2018-02-15 12:13:00,5.7,5.705,5.7,5.705,900.0
2018-02-15 12:14:00,5.705,5.705,5.705,5.705,300.0
2018-02-15 12:15:00,5.705,5.705,5.7,5.705,940.0
2018-02-15 12:16:00,5.7,5.705,5.7,5.705,300.0
2018-02-15 12:17:00,5.705,5.705,5.7,5.705,400.0
2018-02-15 12:18:00,5.705,5.705,5.7,5.7,300.0
2018-02-15 12:19:00,5.705,5.71,5.705,5.71,400.0
2018-02-15 12:20:00,5.705,5.709,5.705,5.709,803.0
2018-02-15 12:21:00,5.705,5.71,5.7,5.7,810.0
2018-02-15 12:22:00,5.705,5.705,5.7,5.705,500.0
2018-02-15 12:23:00,5.7015,5.71,5.7,5.705,29243.0
2018-02-15 12:24:00,5.705,5.71,5.7,5.705,900.0
2018-02-15 12:25:00,5.705,5.7067,5.695,5.695,79093.0
2018-02-15 12:26:00,5.695,5.695,5.695,5.695,100.0
2018-02-15 12:27:00,5.6964,5.6964,5.695,5.695,1100.0
2018-02-15 12:28:00,5.695,5.695,5.69,5.69,8142.0
2018-02-15 12:29:00,5.695,5.699,5.69,5.695,1940.0
2018-02-15 12:30:00,5.7,5.7,5.695,5.695,2600.0
2018-02-15 12:31:00,5.695,5.7,5.695,5.7,31937.0
2018-02-15 12:32:00,5.695,5.72,5.6932,5.72,290979.0
2018-02-15 12:33:00,5.72,5.72,5.7137,5.715,3647.0
2018-02-15 12:34:00,5.715,5.715,5.715,5.715,300.0
2018-02-15 12:35:00,5.715,5.715,5.715,5.715,200.0
2018-02-15 12:36:00,5.715,5.72,5.71,5.715,3539.0
2018-02-15 12:37:00,5.715,5.715,5.7,5.705,129280.0
2018-02-15 12:38:00,5.7,5.7,5.7,5.7,100.0
2018-02-15 12:39:00,5.7,5.7,5.7,5.7,2100.0
2018-02-15 12:40:00,5.705,5.705,5.7,5.705,761.0
2018-02-15 12:41:00,5.7052,5.7052,5.7,5.705,1430.0
2018-02-15 12:42:00,5.703,5.7099,5.7,5.7099,1297.0
2018-02-15 12:43:00,5.7,5.705,5.7,5.705,700.0
2018-02-15 12:44:00,5.7038,5.705,5.7,5.705,760.0
