date,1. open,2. high,3. low,4. close,5. volume
2017-10-06,78.78,79.17,78.25,79.0,5872151.0
2017-10-09,79.5,81.38,79.401,80.53,13219975.0
2017-10-10,82.68,84.88,82.61,84.13,25015912.0
2017-10-11,84.58,86.29,84.1,85.73,18445058.0
2017-10-12,85.7,86.37,85.06,86.1,12430103.0
2017-10-13,86.24,86.95,86.24,86.62,9382031.0
2017-10-16,86.58,86.62,85.02,85.74,9294278.0
2017-10-17,85.5,86.3555,85.321,85.98,5828161.0
2017-10-18,86.15,86.3682,86.01,86.22,5367364.0
2017-10-19,86.15,86.66,85.7659,86.4,6530617.0
2017-10-20,86.6,87.45,86.28,87.44,8223788.0
2017-10-23,87.34,88.92,87.26,88.65,10569159.0
2017-10-24,88.69,88.8,87.91,87.98,7524072.0
2017-10-25,87.85,88.6,87.43,88.49,5180021.0
2017-10-26,88.66,89.11,88.02,88.62,6422503.0
2017-10-27,88.14,88.39,87.15,88.17,6498985.0
2017-10-30,87.94,87.95,86.391,86.95,6698534.0
2017-10-31,86.86,87.46,86.6,87.31,5829335.0
2017-11-01,87.07,88.395,87.0,87.94,6150299.0
2017-11-02,88.28,89.1652,87.8,88.8,5168991.0
2017-11-03,89.02,89.88,88.76,89.68,6346181.0
2017-11-06,89.42,89.68,88.68,88.7,5104565.0
2017-11-07,88.87,89.06,88.31,88.95,5232777.0
2017-11-08,89.11,90.42,89.1,90.26,6767543.0
2017-11-09,89.94,90.57,89.35,90.3,6713028.0
2017-11-10,90.24,91.69,90.2,90.92,7281369.0
2017-11-13,91.04,91.98,90.87,90.99,8404028.0
2017-11-14,90.7,91.2,90.18,91.09,9664518.0
2017-11-15,90.34,90.85,89.65,89.83,8129347.0
2017-11-16,95.12,99.68,94.72,99.62,37814854.0
2017-11-17,99.24,100.13,96.58,97.47,23508897.0
2017-11-20,96.44,97.64,95.76,97.48,16343941.0
2017-11-21,97.74,97.92,96.32,96.52,12655995.0
2017-11-22,96.65,96.8099,96.11,96.41,8901069.0
2017-11-24,96.87,97.23,96.53,96.62,4494882.0
2017-11-27,96.85,97.65,96.3,96.62,8843130.0
2017-11-28,96.59,96.885,95.82,96.77,8401484.0
2017-11-29,97.22,98.26,96.88,97.56,11322772.0
2017-11-30,98.09,98.44,96.51,97.23,12001448.0
2017-12-01,97.61,97.71,96.23,97.35,8175312.0
2017-12-04,97.73,97.96,96.675,97.01,8925863.0
2017-12-05,97.0,97.94,96.92,97.83,8905136.0
2017-12-06,97.99,98.14,97.2401,97.28,7135744.0
2017-12-07,97.06,97.58,96.65,96.78,7455739.0
2017-12-08,96.67,96.7,96.138,96.55,5753261.0
2017-12-11,96.44,97.27,96.29,96.93,8806887.0
2017-12-12,96.85,97.24,96.6,96.7,7519437.0
2017-12-13,96.66,97.91,96.55,97.76,7768080.0
2017-12-14,98.415,98.57,97.1,97.13,8757209.0
